pre,post,# sections,synapse id,series
ASKR,"AIAL,AIAR",1,9643,NR
ASKR,AIAR,1,608,NR
ASKR,AIAR,1,724,NR
ASKR,AIAR,1,3877,NR
ASKR,AIAR,1,9387,VC
ASKR,AIAR,1,9625,NR
ASKR,AIAR,1,9627,NR
ASKR,AIAR,1,9629,NR
ASKR,AIAR,1,9638,NR
ASKR,AIAR,1,9649,NR
ASKR,AIAR,1,9817,NR
ASKR,AIAR,2,9623,NR
ASKR,AIAR,2,9624,NR
ASKR,AIAR,3,9635,NR
ASKR,AIAR,5,9632,NR
ASKR,AIAR,5,9642,NR
ASKR,"AIAR,AIBR",1,10239,NR
ASKR,"AIAR,AIMR",1,735,NR
ASKR,"AIAR,AIMR",1,972,NR
ASKR,"AIAR,AIMR",1,1370,NR
ASKR,"AIAR,AIMR,CEPVR",2,607,NR
ASKR,"AIAR,ASGR",1,9626,NR
ASKR,"AIAR,HSNL",1,3881,NR
ASKR,"AIAR,HSNL",1,9844,NR
ASKR,"AIAR,RIFR",1,9341,VC
ASKR,ALA,1,9634,NR
ASKR,ASER,1,9644,NR
ASKR,AWAR,1,9631,NR
AUAL,"ADFL,RIAL",1,1642,NR
AUAL,"AIBR,RIBL",1,3081,NR
AUAL,"AIYL,RIBL",1,4274,NR
AUAL,"AIZL,AVEL",1,4305,NR
AUAL,"AIZL,DVA",1,4307,NR
AUAL,AVAL,1,4433,NR
AUAL,"AVAL,AVAL,RIAL",1,4262,NR
AUAL,"AVAL,BAGR",2,4910,NR
AUAL,"AVAL,RIAL",1,4250,NR
AUAL,"AVAL,RIAL",2,4264,NR
AUAL,"AVAL,RIAL,RIBL",3,4251,NR
AUAL,"AVDR,AVEL,RIBL",2,3079,NR
AUAL,"AVEL,DVA",1,4310,NR
AUAL,"AVEL,RIBL",1,3376,NR
AUAL,"AVEL,RIBL",1,4287,NR
AUAL,"AVEL,RIBL",1,4289,NR
AUAL,"AVEL,RIBL",1,4292,NR
AUAL,"AVEL,RIBL",1,4303,NR
AUAL,BAGR,1,4982,NR
AUAL,"RIAL,RIBL",1,1346,NR
AUAL,"RIAL,RIBL",1,1508,NR
AUAL,"RIAL,RIBL",2,473,NR
AUAL,"RIAL,RIBL",2,1424,NR
AUAL,"RIAL,RIBL",6,4225,NR
AUAL,"RIAL,URXL",1,4226,NR
AUAL,RIBL,1,4244,NR
AUAL,RIBL,1,4254,NR
AUAL,RIBL,1,4276,NR
AUAL,RIBL,1,4284,NR
AUAL,RIBL,1,4285,NR
AUAL,RIBL,1,4286,NR
AUAL,RIBL,1,4293,NR
AUAL,RIBL,1,4301,NR
AUAL,RIBL,1,4302,NR
AUAL,RIBL,2,4245,NR
AUAR,AINL,1,3145,NR
AUAR,"AINR,URXR",1,4367,NR
AUAR,"AIYR,RIBR",1,3300,NR
AUAR,AIZR,2,4325,NR
AUAR,AVAR,1,4358,NR
AUAR,AVAR,1,4362,NR
AUAR,AVAR,1,4364,NR
AUAR,AVER,1,4370,NR
AUAR,AVER,1,4376,NR
AUAR,"AVER,RIBR",1,4373,NR
AUAR,"AVER,RIBR",3,4380,NR
AUAR,"AVER,RIBR",3,4382,NR
AUAR,"AVER,RIBR",4,4342,NR
AUAR,"BAGL,RIAR,RIBR",1,4354,NR
AUAR,RIAR,1,4356,NR
AUAR,RIAR,1,4359,NR
AUAR,RIAR,1,5497,NR
AUAR,"RIAR,RIBR",1,1408,NR
AUAR,"RIAR,RIBR",1,4316,NR
AUAR,"RIAR,RIBR",1,4324,NR
AUAR,"RIAR,RIBR",2,4315,NR
AUAR,"RIAR,RIBR",2,5094,NR
AUAR,"RIAR,RIBR",7,3470,NR
AUAR,"RIAR,URXR",1,5647,NR
AUAR,"RIAR,URXR",3,4353,NR
AUAR,RIBR,1,4321,NR
AUAR,RIBR,1,4322,NR
AUAR,RIBR,1,4323,NR
AUAR,RIBR,1,4383,NR
AVAL,"AS02,VA02",2,6896,VC
AVAL,"AS04,AVDL,VA04",2,7660,VC
AVAL,"AS05,AVAR,VA05",1,7455,VC
AVAL,"AS05,AVBL",2,7452,VC
AVAL,"AS05,VA05",1,7454,VC
AVAL,"AS05,VA05",1,7458,VC
AVAL,"AS05,VA05",1,7459,VC
AVAL,"AVAR,AVDL,VA03",1,7801,VC
AVAL,"AVAR,DA01,DA02",4,6617,VC
AVAL,"AVAR,DA04,DA05",1,7588,VC
AVAL,AVDR,1,4429,NR
AVAL,AVEL,1,8915,VC
AVAL,"AVER,DA01,SABVL,VA01",2,6991,VC
AVAL,"DA02,DA03,VA02",2,6889,VC
AVAL,"DA02,PVCR,VA02",4,6795,VC
AVAL,"DA03,DA04",1,7800,VC
AVAL,"DA03,DA04",1,8063,VC
AVAL,"DA03,DA04,PVCR",2,8024,VC
AVAL,"DA03,DA04,VA03",2,7787,VC
AVAL,"DA03,VA03",1,7769,VC
AVAL,"DA03,VA03",1,7774,VC
AVAL,"DA03,VA03",1,7829,VC
AVAL,"DA03,hyp",1,9020,VC
AVAL,"DA04,DA05",1,7578,VC
AVAL,"DA04,DA05",2,7460,VC
AVAL,"DA04,VA04",1,7621,VC
AVAL,"DA04,VA04",1,7623,VC
AVAL,"DA05,PVCL",1,7143,VC
AVAL,"DA05,PVCR",2,7494,VC
AVAL,"DA05,VA05,VA06",2,7393,VC
AVAL,"DA05,VA06",1,9182,VC2
AVAL,"DA05,VA06",4,7362,VC
AVAL,"DA06,DB05,PVCR",1,10450,VC
AVAL,DB05,1,9223,VC2
AVAL,PVCL,1,8064,VC
AVAL,"PVCL,PVCR",1,7648,VC
AVAL,"PVCL,PVCR",3,8043,VC
AVAL,"PVCL,VA04",3,6681,VC
AVAL,PVCR,1,9179,VC2
AVAL,RIAL,1,4439,NR
AVAL,RIAL,2,4344,NR
AVAL,"VA05,VA06",1,7391,VC
AVAR,"AS01,AVER",2,6660,VC
AVAR,"AS02,AVAL,AVER",1,6892,VC
AVAR,"AS02,DA02,VA02",2,6897,VC
AVAR,"AS04,VA04",2,7658,VC
AVAR,"AS05,VA05",1,7451,VC
AVAR,"AS06,VA06",2,9157,VC
AVAR,"AVAL,AVDR,VA03",1,7802,VC
AVAR,"AVAL,DA04,VA03",1,7767,VC
AVAR,"AVAL,DA04,VA04",1,7736,VC
AVAR,"AVAL,DA06,VA06",1,9180,VC2
AVAR,"AVAL,DA06,VA06",1,9181,VC2
AVAR,AVBL,1,4642,NR
AVAR,AVBL,1,4643,NR
AVAR,"AVBL,AVBR",1,7500,VC
AVAR,AVBR,1,7490,VC
AVAR,"AVDL,AVEL",1,7807,VC
AVAR,"AVDR,DA01,SABVR",1,6400,VC
AVAR,"AVDR,DA03,DA04",2,8034,VC
AVAR,"AVDR,VA06",1,8889,VC
AVAR,"AVDR,hyp",1,6800,VC
AVAR,"AVEL,DA02",1,8026,VC
AVAR,"DA01,SABVR",1,6985,VC
AVAR,"DA02,DA03,VA02",3,7887,VC
AVAR,"DA02,PVCL",3,6842,VC
AVAR,"DA03,VA03",3,8073,VC
AVAR,"DA04,DA05,VA04",3,7596,VC
AVAR,"DA04,DA05,VA05",1,7501,VC
AVAR,"DA04,VA03",1,7835,VC
AVAR,"DA05,DA06,VA06",2,7242,VC
AVAR,"DA05,PVCR",1,7448,VC
AVAR,"DA05,VA06",2,7241,VC
AVAR,"DA06,DB05",2,10451,VC
AVAR,"DB02,DB02,hyp",1,6513,VC
AVAR,"DB03,PVCL",2,7833,VC
AVAR,"PDEL,PVCL",3,7406,VC
AVAR,"PDER,PVCL",3,8873,VC
AVAR,RIGL,1,6576,VC
AVAR,SAAVR,6,3231,NR
AVAR,SMDVR,1,2145,NR
AVBL,AS04,1,7666,VC
AVBL,"AS05,AVAL",1,7456,VC
AVBL,"AS05,AVAL",1,7457,VC
AVBL,AVAL,1,7239,VC
AVBL,AVAL,1,7839,VC
AVBL,AVAL,2,7840,VC
AVBL,"AVAL,AVAR",1,7238,VC
AVBL,"AVAL,AVAR",1,7753,VC
AVBL,AVAR,1,5519,NR
AVBL,AVAR,1,7158,VC
AVBL,AVAR,1,7401,VC
AVBL,AVAR,1,8079,VC
AVBL,AVAR,2,10434,VC
AVBL,"AVAR,AVBR,PVCR",2,5517,NR
AVBL,"AVAR,AVEL",1,8038,VC
AVBL,"AVAR,DA05",1,9221,VC2
AVBL,"AVAR,DVA",2,5518,NR
AVBL,"AVBR,AVDR",2,6594,VC
AVBL,"AVDR,AVER",1,9016,VC
AVBL,AVL.,1,6860,VC
AVBL,"PVNR,PVPR,VC03",3,6836,VC
AVBL,SDQL,1,2853,NR
AVBL,"VA02,VB02",3,6516,VC
AVBL,hyp,1,7611,VC
AVBL,hyp,2,7584,VC
AVBR,AIBR,1,3056,NR
AVBR,AS01,2,6607,VC
AVBR,AS03,1,7805,VC
AVBR,AS04,1,7667,VC
AVBR,AS05,2,10115,VC
AVBR,AVAL,1,7363,VC
AVBR,AVAL,1,7392,VC
AVBR,"AVAL,AVAR",3,7493,VC
AVBR,"AVAL,hyp",2,6834,VC
AVBR,AVAR,1,7580,VC
AVBR,AVAR,2,8083,VC
AVBR,AVAR,2,10431,VC2
AVBR,"AVAR,AVDL",1,1161,NR
AVBR,"AVAR,AVDL",2,7583,VC
AVBR,"AVBL,VD03",2,7909,VC
AVBR,AVER,1,6533,VC
AVBR,"AVER,DA03,VA04",1,7763,VC
AVBR,AVJL,2,4730,NR
AVBR,HSNR,1,8049,VC
AVBR,VA07,1,10449,VC
AVBR,hyp,1,7355,VC
AVBR,hyp,1,7390,VC
AVBR,hyp,1,7632,VC
AVBR,hyp,1,7723,VC
AVBR,hyp,1,7806,VC
AVBR,hyp,2,7841,VC
AVBR,vBWMR16,1,7193,VC
AVDL,"AS04,AVAL",2,7662,VC
AVDL,"AVAL,AVAR",1,6894,VC
AVDL,"AVAL,AVAR",1,6900,VC
AVDL,"AVAL,AVAR",1,7715,VC
AVDL,"AVAL,AVAR",1,7740,VC
AVDL,"AVAL,AVAR",1,7811,VC
AVDL,"AVAL,AVAR",1,8095,VC
AVDL,"AVAL,AVAR",2,6659,VC
AVDL,"AVAL,AVAR",3,6798,VC
AVDL,"AVAL,AVAR,DA01",4,6614,VC
AVDL,"AVAL,AVAR,DA02",2,7885,VC
AVDL,"AVAL,AVAR,DA03",1,6797,VC
AVDL,"AVAL,AVAR,DA03",2,6829,VC
AVDL,"AVAL,AVAR,DA03",3,8029,VC
AVDL,"AVAL,AVAR,DA04",1,7593,VC
AVDL,"AVAL,AVDR,VA03",1,6683,VC
AVDL,"AVAL,AVEL,DA01,SABD,VA01",2,9892,VC
AVDL,"AVAL,AVEL,SABD,SABVR",3,8924,VC
AVDL,"AVAL,DA03,VA03",2,7784,VC
AVDL,"AVAR,AVDR,SABVL",2,6517,VC
AVDL,"AVAR,DA03",1,9019,VC
AVDL,"AVAR,DA04",2,7788,VC
AVDL,"AVAR,DA05",1,7399,VC
AVDL,"AVAR,VA05",1,7400,VC
AVDL,"AVEL,SABD,SABVR",2,8937,VC
AVDL,AVJL,1,4752,NR
AVDL,DVC,2,7756,VC
AVDR,ALA,1,4800,NR
AVDR,"AVAL,AVAR",1,7195,VC
AVDR,"AVAL,AVAR",1,7754,VC
AVDR,"AVAL,AVAR",1,7889,VC
AVDR,"AVAL,AVAR",1,8096,VC
AVDR,"AVAL,AVAR",2,6893,VC
AVDR,"AVAL,AVAR",2,7194,VC
AVDR,"AVAL,AVAR",2,7240,VC
AVDR,"AVAL,AVAR",4,6675,VC
AVDR,"AVAL,AVAR,DA01",5,6658,VC
AVDR,"AVAL,AVAR,DA02",5,6830,VC
AVDR,"AVAL,AVAR,DA03",2,8054,VC
AVDR,"AVAL,AVAR,DA05,VA05",2,7453,VC
AVDR,"AVAL,AVAR,DA06",1,10452,VC
AVDR,"AVAL,AVAR,DB04",1,7728,VC
AVDR,"AVAL,AVAR,VA02",1,6799,VC
AVDR,"AVAL,AVAR,VA03",1,7795,VC
AVDR,"AVAL,AVAR,VA03",1,7809,VC
AVDR,"AVAL,AVDL",1,7496,VC
AVDR,"AVAL,AVER,DB01",1,6674,VC
AVDR,"AVAL,VA05",1,7492,VC
AVDR,AVAR,1,7609,VC
AVDR,"AVAR,AVER",1,6401,VC
AVDR,"AVAR,DA03",1,8033,VC
AVDR,"AVAR,DA04",1,7617,VC
AVDR,"AVAR,DA04",1,8035,VC
AVDR,"AVAR,DA05,PVCR",1,7489,VC
AVDR,"AVAR,SABD",1,8910,VC
AVDR,"AVAR,SABVL",1,6522,VC
AVDR,"AVAR,SABVL",1,8908,VC
AVDR,"AVAR,SABVL",1,8939,VC
AVDR,"AVAR,SABVL",1,8940,VC
AVDR,"AVAR,SABVL",2,8938,VC
AVDR,"AVBL,AVDL,AVJR",1,6792,VC
AVDR,DVC,4,7878,VC
AVDR,"SABVL,SABVR",1,6994,VC
AVEL,"ALML,RMGL",1,2703,NR
AVEL,"AS01,AVAL",3,6815,VC
AVEL,"AS03,AVAR,VA03",2,7815,VC
AVEL,"AVAL,AVDL",2,6613,VC
AVEL,"AVAL,AVDL,PVCR",2,6616,VC
AVEL,"AVAL,DA01,SABVL,SABVR",2,6524,VC
AVEL,"AVAL,DA01,SABVL,VA01",2,6988,VC
AVEL,"AVAL,DA01,VA01",2,6984,VC
AVEL,"AVAL,DA02,DA03",2,6838,VC
AVEL,"AVAL,DA03",1,7766,VC
AVEL,"AVAL,DA03,VA03",1,7783,VC
AVEL,"AVAL,PVCL",1,6794,VC
AVEL,"AVAL,SABD",1,8925,VC
AVEL,AVAR,1,7824,VC
AVEL,AVAR,1,8078,VC
AVEL,"AVAR,AVDL",1,6899,VC
AVEL,"AVAR,DA03",1,7902,VC
AVEL,"AVAR,DA04,DB04,VA04",1,7734,VC
AVEL,"AVAR,DB03",1,7901,VC
AVEL,"DA01,SABD",1,8911,VC
AVEL,"DA01,SABD,SABVR",3,8912,VC
AVEL,"DA01,SABVL,VA01",1,6995,VC
AVEL,"DA02,DA03",3,6839,VC
AVEL,"PVT,VD02",1,6612,VC
AVEL,RMGL,1,2705,NR
AVEL,"SABD,SABVL,SABVR",2,8916,VC
AVEL,"SABD,SABVL,SABVR",3,8906,VC
AVEL,"SABD,SABVL,VA01",2,6981,VC
AVEL,"SABD,SABVL,VA01",3,8926,VC
AVEL,"SABD,SABVR",1,8901,VC
AVEL,"SABD,SABVR",1,8903,VC
AVEL,"SABD,VA01",1,8913,VC
AVEL,"SABVL,VA01",1,6987,VC
AVEL,"VA03,VD03",1,6805,VC
AVER,"AIZR,RIMR",1,4497,NR
AVER,"AS01,AVAR",2,6656,VC
AVER,"AS01,AVAR",2,6657,VC
AVER,"AS01,AVDL,AVDR",2,6682,VC
AVER,"AS02,AVAL",2,6888,VC
AVER,"AS02,AVAR",1,6891,VC
AVER,"AS02,AVAR",1,8014,VC
AVER,"AS03,VA03",1,7817,VC
AVER,"AVAL,AVAR",1,8097,VC
AVER,"AVAL,AVAR",2,6669,VC
AVER,"AVAL,AVAR,AVDL,DA02",2,7888,VC
AVER,"AVAL,AVAR,DA02",1,6895,VC
AVER,"AVAL,AVAR,DA03,VA02",2,6833,VC
AVER,"AVAL,DA01,SABVL,VA01",3,6990,VC
AVER,"AVAL,DA03",1,7777,VC
AVER,"AVAR,AVDR",2,6534,VC
AVER,"AVAR,DA01,SABVL,SABVR",4,6530,VC
AVER,"AVAR,DA01,VA01",1,6978,VC
AVER,"AVAR,DA02",1,6535,VC
AVER,"AVAR,DA02,SABVL",3,6536,VC
AVER,"AVAR,DB03",1,7919,VC
AVER,"AVAR,SABVL",1,6993,VC
AVER,"AVAR,SABVR",2,6393,VC
AVER,"AVAR,VA02",2,6832,VC
AVER,"AVAR,VA04",2,7737,VC
AVER,"AVEL,DA01,SABVR",3,6531,VC
AVER,"CEPDL,OLLL",1,5262,NR
AVER,RMGR,1,2665,NR
AVER,"SABD,SABVR",1,8909,VC
AVER,"SABVL,SABVR",1,6531,VC
AVER,URXR,1,2669,NR
AVER,VA01,1,6986,VC
AVFL,"AIML,SMBVL",1,3031,NR
AVFL,"AVBL,AVFR",1,3828,NR
AVFL,"AVBL,AVFR",2,540,NR
AVFL,"AVBR,AVJL",1,6605,VC
AVFL,AVFR,1,9194,VC2
AVFL,"AVFR,AVHL",1,9195,VC2
AVFL,"AVFR,HSNL",2,5936,VC
AVFL,"AVFR,PVNL",1,6426,VC
AVFL,"AVFR,PVQL",1,9388,VC
AVFL,"AVFR,RIFL",1,4816,NR
AVFL,"AVFR,VB01,VB02",2,6173,VC
AVFL,"AVG,AVHL",1,9188,VC2
AVFL,"AVG,AVL.",2,6671,VC
AVFL,"AVG,HSNR,VC01",1,7892,VC
AVFL,"AVHL,AVL.",1,6676,VC
AVFL,AVJL,1,4972,NR
AVFL,"AVL.,hyp",2,8094,VC
AVFL,"HSNR,RIFR",1,4799,NR
AVFL,"HSNR,vBWML11",1,6824,VC
AVFL,"PDER,PVQR",1,10432,VC2
AVFL,hyp,1,8052,VC
AVFL,vBWML10,1,6865,VC
AVFL,vBWMR13,1,8875,VC
AVFR,AIAL,1,4194,NR
AVFR,"AIML,HSNL",1,1351,NR
AVFR,"ASHR,AVBR",1,3600,NR
AVFR,"AVAL,PVCR",1,9197,VC2
AVFR,"AVBL,AVFL",5,4911,NR
AVFR,"AVBL,AVFL,HSNR",1,3830,NR
AVFR,AVBR,1,3599,NR
AVFR,AVBR,1,6575,VC
AVFR,"AVBR,AVHL",1,7813,VC
AVFR,"AVBR,AVJL,HSNL",2,4153,NR
AVFR,"AVFL,AVHL",1,9196,VC2
AVFR,"AVG,AVHL",1,7471,VC
AVFR,"AVHL,AVHR,AVJR",1,10433,VC2
AVFR,"AVHR,AVJL",3,6791,VC
AVFR,"HSNL,HSNR",1,9389,VC
AVFR,"HSNR,vBWML12",1,7920,VC
AVFR,"PVPR,vBWML11",1,6867,VC
AVFR,"PVQL,RMDDL",1,5898,VC
AVFR,"PVQL,hyp",1,6504,VC
AVFR,RMGL,1,2702,NR
AVFR,VA02,1,6835,VC
AVFR,hyp,1,7470,VC
AVFR,vBWMR10,1,6868,VC
AVFR,vBWMR14,2,7368,VC
AVG,"AVAL,AVDR",1,8070,VC
AVG,"AVAL,PVNR",2,8031,VC
AVG,"AVAR,PVCL",1,7450,VC
AVG,"AVAR,PVCR",1,7770,VC
AVG,"AVAR,PVCR,VA06",1,9024,VC
AVG,"AVBL,AVDL,AVJL",1,7722,VC
AVG,"AVBL,AVEL,AVJR",1,8074,VC
AVG,"AVBL,AVG,AVJL",2,7499,VC
AVG,"AVBL,AVJL",1,7582,VC
AVG,"AVBR,AVJL",1,7614,VC
AVG,"AVDR,AVJL,AVJR",2,7404,VC
AVG,"AVEL,AVER",1,8093,VC
AVG,AVFL,1,7911,VC
AVG,"AVFL,VC01",2,7910,VC
AVG,"DVC,PVT",2,7429,VC
AVG,"PVNL,PVNR",2,7641,VC
AVG,hyp,1,6831,VC
AVG,hyp,1,8103,VC
AVG,vBWML10,1,6859,VC
AVG,vBWML11,2,6858,VC
AVG,vBWMR16,2,7351,VC
AVHL,ADFR,1,1672,NR
AVHL,"ADFR,AVAR",1,4920,NR
AVHL,"ADFR,PVPR",2,4273,NR
AVHL,"ADFR,RIR",1,1663,NR
AVHL,"ASHR,RIR",1,3891,NR
AVHL,"AVBL,AVJL,AVJR",1,6837,VC
AVHL,"AVBL,BDUR",1,9390,VC
AVHL,"AVBR,RIFR,RIMR",1,5827,VC
AVHL,"AVDL,AVJL",1,2153,NR
AVHL,"AVFL,AVFR",1,9218,VC2
AVHL,"AVFR,AVHR",1,7472,VC
AVHL,"AVFR,DD01",1,6577,VC
AVHL,"AVFR,PVQR",2,6788,VC
AVHL,AVJL,1,4913,NR
AVHL,"AVJL,hyp",1,415,NR
AVHL,AWBR,1,4955,NR
AVHL,"AWBR,SMBDR,SMBVR",2,434,NR
AVHL,"PVQR,SABD,VD01",1,6519,VC
AVHL,"SMBDR,SMBVR",2,9639,NR
AVHR,"ADLR,AVJR",1,1734,NR
AVHR,"ADLR,AVJR",2,1526,NR
AVHR,"AQR,AVDR,PVPL",1,10278,VC
AVHR,ASKR,1,9650,NR
AVHR,"AVAL,RIR",1,4261,NR
AVHR,AVBL,1,4673,NR
AVHR,"AVBL,AVJR",2,10274,NR
AVHR,"AVBR,RIGL",1,6171,VC
AVHR,"AVFL,AVFR",1,7822,VC
AVHR,"AVFL,AVHL",1,8060,VC
AVHR,"AVFR,vBWMR9",1,6786,VC
AVHR,"AWBL,SMBDL",1,2949,NR
AVHR,"DVA,SMBDL",1,476,NR
AVHR,PVPL,2,4923,NR
AVHR,"PVPL,RIR",1,3436,NR
AVHR,"PVPL,RIR",2,3446,NR
AVHR,"PVPL,RIR",3,3443,NR
AVHR,RIR,1,5477,NR
AVHR,"SMBDL,SMBVL",1,4922,NR
AVJL,AINL,1,2152,NR
AVJL,"ASHR,AVBR",1,1461,NR
AVJL,"AVAR,AVDL",1,7491,VC
AVJL,AVBL,1,5500,NR
AVJL,"AVBL,AVHL",1,6793,VC
AVJL,"AVBL,PVCL,PVNR",1,6185,VC
AVJL,"AVBL,PVCL,PVNR",2,8978,VC
AVJL,AVBR,1,9391,VC
AVJL,"AVBR,AVHL",2,4683,NR
AVJL,"AVBR,AVJR",1,7398,VC
AVJL,"AVBR,RIFR",1,4707,NR
AVJL,"AVEL,PVNR,SABD",1,8914,VC
AVJL,PVCL,1,1462,NR
AVJL,PVCL,1,5182,NR
AVJL,"PVCR,RIS",1,8973,VC
AVJR,"ALML,AVBL,PVCL",3,411,NR
AVJR,"AVAL,PVCR",1,10262,NR
AVJR,"AVAR,AVDR,SABVL",3,6190,VC
AVJR,"AVBL,AVBR,AVER",1,7747,VC
AVJR,"AVBL,AVM",1,5941,VC
AVJR,"AVBL,PVCR",1,10252,NR
AVJR,"AVBL,PVCR",1,10267,NR
AVJR,"AVBL,PVCR",1,10279,NR
AVJR,"AVBL,PVCR,RID",1,10263,NR
AVJR,"AVBR,AVJL",1,10269,NR
AVJR,"AVDR,AVER",1,6529,VC
AVJR,"AVDR,AVER",1,7812,VC
AVJR,"AVDR,FLPR",2,4802,NR
AVJR,"AVFR,PVQR",1,10455,VC
AVJR,"PVCL,PVCR",2,4919,NR
AVKL,"AVBL,AVEL",1,5987,VC
AVKL,"AVBL,AVEL",1,5988,VC
AVKL,"AVEL,SIAVR,SIBDR",1,9885,VC
AVKL,"AVEL,SIBDR",1,9886,VC
AVKL,"AVER,RIMR",2,4460,NR
AVKL,"AVM,hyp",2,6663,VC
AVKL,"DROP-blue-103,hyp",1,8066,VC
AVKL,DVA,1,8046,VC
AVKL,PDEL,1,7794,VC
AVKL,"PDEL,PDER",1,7367,VC
AVKL,RIML,1,5444,NR
AVKL,"RIML,RIVL",2,4384,NR
AVKL,"RIVL,RMFL",2,4927,NR
AVKL,"RIVL,SAADR",1,4909,NR
AVKL,RMDL,1,8878,NR
AVKL,SAADL,1,8867,NR
AVKL,"SAADR,vBWMR6",2,8968,VC
AVKL,"VB01,vBWMR11",3,6782,VC
AVKL,hyp,1,9018,VC
AVKL,hyp,2,6188,VC
AVKL,hyp,2,7903,VC
AVKR,"AVKL,SIADL,SMBDL",3,5880,VC
AVKR,"BDUL,hyp",3,6189,VC
AVKR,PVPL,1,8874,VC
AVKR,PVQL,1,6826,VC
AVKR,RIGL,1,8966,VC
AVKR,"RIML,RMDR",2,4943,NR
AVKR,"RIML,SMDDR",1,875,NR
AVKR,"RIML,SMDDR",2,876,NR
AVKR,"RIMR,RMGL",2,4447,NR
AVKR,"RIMR,SMDVR",1,1565,NR
AVKR,"RMDL,RMHR",1,3618,NR
AVKR,"RMFL,SAADL",2,4819,NR
AVKR,hyp,1,7466,VC
AVKR,vBWML11,1,6827,VC
AVKR,vBWML9,1,6662,VC
AVKR,vBWMR9,1,6595,VC
AVL.,"AVEL,SABD",1,8918,VC
AVL.,"AVEL,SABD,SABVR",2,8919,VC
AVL.,"AVKR,RIMR",2,4318,NR
AVL.,"DD01,vBWMR8",4,6561,VC
AVL.,"DVC,PVPR",2,6170,VC
AVL.,"HSNR,SABD,SABVL",1,8907,VC
AVL.,"HSNR,hyp",1,7354,VC
AVL.,RIS,1,4934,NR
AVL.,"SABD,SABVL",1,8905,VC
AVL.,"SABD,SABVL",3,8922,VC
AVL.,"SABD,SABVR",1,8921,VC
AVL.,SABVL,1,6296,VC
AVL.,"SABVL,SABVR",3,6295,VC
AVL.,"VC01,vBWMR11",2,6861,VC
AVL.,"VC02,vBWML11",1,8025,VC
AVL.,"VC02,vBWML11",1,8068,VC
AVL.,hyp,1,8077,VC
AVL.,vBWML10,1,6690,VC
AVL.,vBWML10,2,6672,VC
AVL.,vBWML10,2,6673,VC
AVL.,vBWML12,1,7893,VC
AVL.,vBWML15,1,7144,VC
AVM,ADER,2,6459,VC
AVM,"ADER,DA01",2,6460,VC
AVM,"AVBL,AVHL,PVCR",3,5997,VC
AVM,"AVBL,PVCL",1,375,NR
AVM,"AVBL,PVCL",1,5917,VC
AVM,"AVBL,PVCL,PVNL",1,5820,VC
AVM,"AVBL,PVCL,PVNL",1,9583,VC
AVM,"AVBL,PVCL,PVNL",2,5817,VC
AVM,"AVBL,PVR.",1,431,NR
AVM,"AVBL,PVR.,SIBVL",1,9748,NR
AVM,"AVBL,PVR.,SIBVL",1,9749,NR
AVM,"AVBL,SIBVL",1,9856,NR
AVM,"AVBR,AVDR,PVCL",1,9003,VC
AVM,"AVBR,PVCL",2,5974,VC
AVM,"AVBR,PVCR",1,9392,VC
AVM,"AVBR,PVCR",2,5781,VC
AVM,"AVBR,PVCR,PVNR",3,5783,VC
AVM,"AVDL,PVCR",1,4098,NR
AVM,"AVJR,BDUL",1,5916,VC
AVM,AVKL,1,8048,VC
AVM,BDUL,1,5818,VC
AVM,BDUL,1,5857,VC
AVM,BDUR,1,9393,VC
AVM,BDUR,1,9394,VC
AVM,BDUR,1,9395,VC
AVM,"BDUR,PVCR",2,9053,VC
AVM,"DROP-v-blue-91,PVR.,VB03",1,6667,VC
AVM,PVCL,1,9582,VC
AVM,PVCR,1,5989,VC
AVM,PVCR,1,5990,VC
AVM,"PVCR,PVR.",1,5782,VC
AVM,"PVCR,RID",2,5802,VC
AVM,VA02,1,7899,VC
AVM,hyp,1,6574,VC
AWAL,"ADAL,ASHL",1,5854,VC
AWAL,"ADAL,ASHL",1,9098,VC
AWAL,AFDL,1,438,NR
AWAL,AFDL,2,437,NR
AWAL,"AFDL,AIZL",1,630,NR
AWAL,"AFDL,AIZL",2,2221,NR
AWAL,"AFDL,ASEL",1,374,NR
AWAL,"AIYL,AIZL",1,5950,VC
AWAL,"AIYL,ASEL",1,9397,NR
AWAL,"AIYL,AWBL",1,5855,VC
AWAL,AIZL,1,1505,NR
AWAL,AIZL,1,1509,NR
AWAL,AIZL,1,3343,NR
AWAL,AIZL,1,5980,VC
AWAL,AIZL,1,9396,NR
AWAL,AIZL,4,5907,VC
AWAL,"AIZL,ASEL",1,3355,NR
AWAL,"AIZL,ASEL",1,3356,NR
AWAL,"AIZL,ASEL,AWBL",3,3360,NR
AWAL,"AIZL,ASGL",1,6007,VC
AWAL,"AIZL,AWBL",1,3179,NR
AWAL,"AIZL,AWBL",1,3342,NR
AWAL,"AIZL,AWBL",2,3340,NR
AWAL,AWBL,1,4952,NR
AWAR,"ADFR,AIYR,AIZR",3,387,NR
AWAR,"ADFR,AWBR",3,5999,VC
AWAR,"ADFR,RIFR",1,5939,VC
AWAR,"ADFR,RIFR",2,5958,VC
AWAR,AFDR,3,495,NR
AWAR,"AFDR,AIYR",3,722,NR
AWAR,"AFDR,AIZR",1,2235,NR
AWAR,"AFDR,AIZR",1,2241,NR
AWAR,"AFDR,AIZR",1,2243,NR
